timestamp_of_validation,supplier_name,sender,date,subject,idx_target,idx_llm,similarity,type_target,type_llm,variety_target,variety_llm,subvariety_target,subvariety_llm,size_target,size_llm,piece_target,piece_llm,brand_target,brand_llm,package_type_target,package_type_llm,class_target,class_llm,origin_country_code_target,origin_country_code_llm,net_weight_target,net_weight_llm,quantity_per_pallet_target,quantity_per_pallet_llm,price_target,price_llm
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,73,17,0.9166666666666666,Lettuce,Lettuce,Iceberg,Iceberg,,,,,9stk,9stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,75,75,0.0,0.0
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,64,32,0.75,Cucumber,Cucumber,,Naked,,,40+,40,12stk,12stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,,0,6.35,6.35
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,65,31,0.8333333333333334,Cucumber,Cucumber,,Naked,,,35+,35+,12stk,12stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,160,160,6.35,6.35
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,66,30,0.8333333333333334,Cucumber,Cucumber,,Naked,,,30+,30,14stk,14stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,144,144,6.35,6.35
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,67,29,0.8333333333333334,Cucumber,Cucumber,,Naked,,,25+,25,16stk,16stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,160,160,6.35,6.35
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,63,33,0.8333333333333334,Cucumber,Cucumber,,Naked,,,50+,50,12stk,12stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,108,108,6.9,6.9
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,71,34,0.75,Cucumber,Cucumber,Mini,Mini,,,,,32stk,32stk,,,Carton Box,EPS,,,NL,NL,32.0,0.0,,0,9.0,9.0
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,68,24,0.9375,Cucumber,Cucumber,Industry,Naked,,,,,,,,,Carton Box,Carton Box,,,NL,NL,10.0,10.0,56,56,12.5,12.5
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,69,25,0.9375,Cucumber,Cucumber,Industry,Naked,,,,,,,,,EPS,EPS,,,NL,NL,10.0,10.0,60,60,12.5,12.5
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,70,26,1.0,Cucumber,Cucumber,Mini,Mini,,,,,,,,,EPS,EPS,,,NL,NL,12.0,12.0,44,44,16.5,16.5
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,77,27,0.8333333333333334,Cucumber,Cucumber,,Naked,,,30+,30,42stk,42stk,,,EPS,EPS,,,NL,NL,,0.0,60,60,18.75,18.75
2025-05-26T14:09:17.398805,Frankort,t.hendriks@frankort.nl,2025-03-21,Dagprijzen komkommers.xlsx,78,28,0.8333333333333334,Cucumber,Cucumber,,Naked,,,25+,25,48stk,48stk,,,EPS,EPS,,,NL,NL,,0.0,60,60,19.5,19.5
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,1,121,1.0,Cherry Tomato,Cherry Tomato,Red,Red,,,,,,,,,Carton Box,Carton Box,,,MA,MA,4.0,4.0,176,176,0.0,0.0
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,0,122,1.0,Cherry Tomato,Cherry Tomato,Red,Red,,,,,9x250g,9x250g,,,Carton Box,Carton Box,,,NL,NL,2.25,2.25,184,184,0.0,0.0
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,7,125,0.8666666666666667,Cherry Vine Tomato,Cherry Vine Tomato,,,,,,,,,L'Amuse,,Carton Box,Wooden Crate,,,NL,NL,3.0,3.0,176,176,0.0,0.0
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,25,78,1.0,Cucumber,Cucumber,Mini,Mini,,,,,,,,,EPS,EPS,,,NL,NL,12.0,12.0,56,56,0.0,0.0
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,26,123,0.8541666666666666,Cucumber,Carrots,Stek,,,,160-180g,160-180g,,,,,EPS,EPS,,,NL,NL,12.0,12.0,52,52,0.0,0.0
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,37,124,1.0,Rhubarb,Rhubarb,,,,,40/20,40,,,,,Carton Box,Carton Box,,,NL,NL,6.0,6.0,80,80,0.0,0.0
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,38,120,0.9642857142857143,Rhubarb,Rhubarb,,,,,40/15,20-40,,,,,Carton Box,Carton Box,,,NL,NL,6.0,6.0,80,80,0.0,0.0
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,27,91,1.0,Carrots,Carrots,,,,,50/150,50,,,,,Bag,Bag,,,NL,NL,5.0,5.0,200,200,2.75,2.75
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,30,90,0.9880952380952381,Carrots,Carrots,,,,,125/175,175+,,,,,Bag,Bag,,,NL,NL,5.0,5.0,200,200,2.75,2.75
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,33,92,0.9880952380952381,Carrots,Carrots,,,,,175/325,175+,,,,,Bag,Bag,,,NL,NL,5.0,5.0,200,200,2.95,2.95
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,19,93,0.9166666666666666,Leek,Leek,,,,,,,,,,,Bag,Bag,1,,NL,NL,5.0,5.0,150,150,4.8,4.8
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,28,94,1.0,Carrots,Carrots,,,,,50/150,50,,,,,Bag,Bag,,,NL,NL,10.0,10.0,100,100,5.45,5.45
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,31,95,0.9880952380952381,Carrots,Carrots,,,,,125/175,175+,,,,,Bag,Bag,,,NL,NL,10.0,10.0,100,100,5.45,5.45
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,21,96,0.9166666666666666,Leek,Leek,,,,,,,,,,,Carton Box,Carton Box,1,,NL,NL,5.0,5.0,95,95,5.65,5.65
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,34,97,0.9880952380952381,Carrots,Carrots,,,,,175/325,175+,,,,,Bag,Bag,,,NL,NL,10.0,10.0,100,100,5.85,5.85
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,13,98,0.9166666666666666,Cucumber,Cucumber,,,,,30-35,30-35,14stk,14stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,176,176,7.5,7.5
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,14,100,0.9166666666666666,Cucumber,Cucumber,,,,,35-40,35-40,12stk,12stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,176,176,7.5,7.5
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,15,99,0.9166666666666666,Cucumber,Cucumber,,,,,40-50,40-50,12stk,12stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,160,160,7.5,7.5
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,29,101,1.0,Carrots,Carrots,,,,,50/150,50,,,,,EPS,EPS,,,NL,NL,12.5,12.5,70,70,7.6,7.6
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,32,102,0.9880952380952381,Carrots,Carrots,,,,,125/175,175+,,,,,EPS,EPS,,,NL,NL,12.5,12.5,70,70,7.6,7.6
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,16,103,0.9166666666666666,Cucumber,Cucumber,,,,,50-60,50-60,12stk,12stk,,,Carton Box,Carton Box,,,NL,NL,,0.0,108,108,7.75,7.75
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,35,104,0.9880952380952381,Carrots,Carrots,,,,,175/325,175+,,,,,EPS,EPS,,,NL,NL,12.5,12.5,70,70,8.1,8.1
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,39,106,0.9166666666666666,Apples,Apples,Elstar,,,,75/80,80,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,8.15,8.15
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,40,105,0.8809523809523809,Apples,Apples,Elstar,,,,80/85,75-80,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,8.15,8.15
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,47,108,0.9166666666666666,Apples,Apples,Braeburn,,,,75/80,80,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,8.85,8.85
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,48,107,0.8809523809523809,Apples,Apples,Braeburn,,,,80/85,75-80,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,8.85,8.85
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,55,109,0.9,Apples,Apples,Wellant,,,,70/75,70-75,,,,,EPS,EPS,,,NL,NL,6.5,6.5,100,100,8.85,8.85
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,36,110,0.9880952380952381,Aubergines,Aubergines,,,,,225/300,300+,,,,,Carton Box,Carton Box,,,NL,NL,5.0,5.0,88,88,9.0,9.0
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,18,111,0.9166666666666666,Leek,Leek,,,,,,,,,,,EPS,EPS,1,,NL,NL,10.0,10.0,50,50,9.25,9.25
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,3,112,1.0,Cherry Vine Tomato,Cherry Vine Tomato,,,,,,,,,Pauline,Pauline,Carton Box,Carton Box,,,IT,IT,3.0,3.0,176,176,9.3,9.3
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,46,113,0.8809523809523809,Apples,Apples,Elstar,,,,85/95,95-105,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,9.6,9.6
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,58,114,0.8809523809523809,Apples,Apples,Wellant,,,,85/90,900gr/+,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,9.9,9.9
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,17,115,0.9166666666666666,Cucumber,Cucumber,Industry,,,,,,,,,,EPS,EPS,,,NL,NL,10.0,10.0,80,80,10.0,10.0
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,20,126,0.9166666666666666,Leek,Leek,,,,,,,,,,,Carton Box,Carton Box,1,,NL,NL,10.0,10.0,65,65,10.0,10.0
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,45,127,0.9166666666666666,Apples,Apples,Elstar,,,,80/90,80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,10.15,10.15
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,56,128,0.9166666666666666,Apples,Apples,Wellant,,,,75/80,80,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,10.25,10.25
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,57,129,0.8809523809523809,Apples,Apples,Wellant,,,,80/85,75-80,,,,,EPS,EPS,,,NL,NL,7.0,7.0,100,100,10.25,10.25
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,41,130,0.9,Apples,Apples,Elstar,,,,60/65,65+,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,10.7,10.7
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,52,134,0.9833333333333334,Apples,Apples,Golden Delicious,Golden Delicious,,,70/75,70-75,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,10.7,10.7
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,53,133,0.9833333333333334,Apples,Apples,Golden Delicious,Golden Delicious,,,75/80,75-80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,10.7,10.7
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,59,131,0.9,Apples,Apples,Wellant,,,,65/75,75+,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,10.7,10.7
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,42,135,0.9,Apples,Apples,Elstar,,,,65/70,65-70,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,11.25,11.25
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,60,136,0.9,Apples,Apples,Wellant,,,,70/75,70-75,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,11.25,11.25
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,43,138,0.9,Apples,Apples,Elstar,,,,70/75,70-75,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,11.8,11.8
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,44,139,0.9404761904761904,Apples,Apples,Elstar,Golden Delicious,,,75/80,80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,11.8,11.8
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,54,137,0.8809523809523809,Apples,Apples,Golden Delicious,,,,80/90,75-80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,11.8,11.8
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,8,140,1.0,Vine Tomato,Vine Tomato,,,,,Middel/grof,Middel,,,,,Carton Box,Carton Box,,,NL,NL,5.0,5.0,120,120,11.9,11.9
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,49,79,0.9166666666666666,Apples,Apples,Jonagold,,,,70/80,80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,12.9,12.9
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,50,80,0.8809523809523809,Apples,Apples,Jonagold,,,,80/90,75-80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,12.9,12.9
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,9,81,1.0,Vine Tomato,Vine Tomato,,,,,Grof,Grof,,,,,Carton Box,Carton Box,,,NL,NL,5.0,5.0,120,120,12.9,12.9
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,61,82,0.9166666666666666,Apples,Apples,Wellant,,,,80/90,80,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,13.45,13.45
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,62,83,0.9166666666666666,Apples,Apples,Wellant,,,,90/100,100,,,,,EPS,EPS,,,NL,NL,15.0,15.0,50,50,13.55,13.55
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,51,84,0.9833333333333334,Apples,Apples,Rode Boskoop,Boskoop,,,75/85,75+,,,,,EPS,EPS,,,NL,NL,11.0,11.0,65,65,15.65,15.65
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,11,85,1.0,Capsicum,Capsicum,Green,Green,,,,,,,,,Carton Box,Carton Box,,,NL,NL,5.0,5.0,88,88,15.75,15.75
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,2,86,1.0,Cherry Vine Tomato,Cherry Vine Tomato,,,,,,,,,Pauline,Pauline,Carton Box,Carton Box,,,NL,NL,3.0,3.0,176,176,16.3,16.3
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,24,119,0.8611111111111112,Pickle,Cucumber,,,,,D,,,,,,EPS,EPS,,,NL,NL,10.0,10.0,52,52,18.0,18.0
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,4,116,0.9166666666666666,Cherry Vine Tomato,Cherry Vine Tomato,,,,,,,,,Rote Perle,,Carton Box,Carton Box,,,NL,NL,3.7,3.7,176,176,18.25,18.25
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,22,87,0.8518518518518517,Green bean,Apples,,,,,,,,,,,Carton Box,Carton Box,1,,MA,MA,5.0,5.0,120,120,20.5,20.5
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,5,117,0.9166666666666666,Cherry Vine Tomato,Cherry Vine Tomato,,,,,,,,,Harvest of Health,,Carton Box,Carton Box,,,NL,NL,3.7,3.7,220,220,20.95,20.95
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,23,88,0.9166666666666666,Garlic,Garlic,,White,,,55,55+,,,,,Carton Box,Carton Box,,,EG,EG,5.0,5.0,120,120,22.5,22.5
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,12,132,1.0,Capsicum,Capsicum,Yellow,Yellow,,,,,,,,,Carton Box,Carton Box,,,NL,NL,5.0,5.0,88,88,22.75,22.75
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,10,89,1.0,Capsicum,Capsicum,Red,Red,,,,,,,,,Carton Box,Carton Box,,,NL,NL,5.0,5.0,88,88,25.0,25.0
2025-05-26T14:09:17.398805,Pseelen,huub@pseelen.nl,2025-03-20,Prijslijst,6,118,0.9166666666666666,Cherry Vine Tomato,Cherry Vine Tomato,,,,,,,,,Hönig,,Carton Box,Carton Box,,,NL,NL,3.0,3.0,220,220,46.5,46.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,496,168,0.8333333333333334,Aubergines,Aubergines,Naked,Naked,,,300+,300+,,,,,,,,,ES,ES,,0.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,497,164,0.8333333333333334,Aubergines,Aubergines,Flow,Flowpack,,,175+,175+,,,,,,,,,ES,ES,,0.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,500,165,0.8333333333333334,Celery,Celery,,,,,14,14,,,,,,,,,ES,ES,,0.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,501,163,0.7083333333333334,Celery,Cucumber,Naked,Naked,,,,30,,,,,Carton Box,Carton Box,,,ES,ES,,0.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,489,170,0.7222222222222223,Cucumber,Cucumber,Naked,Naked,,,30+,35+,,,,,Carton Box,Carton Box,,,ES,ES,,0.0,,0,0.0,5.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,511,187,0.5833333333333334,Springonion,Springonion,,,,,Short,XL,14stk,,,,,,,,,,,0.0,,0,0.0,4.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,512,161,0.638888888888889,Springonion,Springonion,,,,,Long,XL,14stk,,,,,,,,,,,0.0,,0,0.0,5.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,513,162,0.8333333333333334,Springonion,Springonion,,,,,,,,,,,,,,,,,4.0,4.0,,0,0.0,9.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,503,166,0.8333333333333334,Zucchini,Zucchini,,,,,G14,G14,,,,,Carton Box,Carton Box,,,ES,ES,,0.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,505,167,0.75,Zucchini,Zucchini,,,,,M,M,,,,,Carton Box,Carton Box,2,,ES,ES,,0.0,,0,0.0,0.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,490,171,0.8541666666666666,Cucumber,Cucumber,Industry,Naked,,,,,,,,,,,,,ES,ES,14.0,14.0,,0,0.65,0.65
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,506,182,0.9166666666666666,Onions,Onions,Yellow,Yellow,,,75-105,75-105,,,,,,,,,NL,NL,10.0,10.0,,0,3.65,3.65
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,504,181,0.8333333333333334,Zucchini,Zucchini,,,,,G12,G12,,,,,Carton Box,Carton Box,,,ES,ES,,0.0,,0,4.0,4.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,502,180,0.8333333333333334,Zucchini,Zucchini,,,,,M,M,,,,,Carton Box,Carton Box,,,ES,ES,,0.0,,0,4.25,4.25
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,492,173,0.8333333333333334,Cucumber,Cucumber,Filmed,Filmed,,,25+,25,,,,,Carton Box,Carton Box,,,ES,ES,,0.0,,0,5.25,5.25
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,493,174,0.8333333333333334,Cucumber,Cucumber,Filmed,Filmed,,,30+,30,,,,,Carton Box,Carton Box,,,ES,ES,,0.0,,0,5.25,5.25
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,488,169,0.6666666666666666,Cucumber,Cucumber,Naked,Naked,,,35+,40,,,,,Carton Box,Carton Box,,,ES,ES,,0.0,,0,5.5,5.75
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,487,175,0.592948717948718,Cucumber,Aubergines,Naked,Naked,,,40+,175+,,,,,Carton Box,,,,ES,ES,,0.0,,0,5.75,6.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,494,176,0.8055555555555557,Aubergines,Aubergines,Naked,Naked,,,175+,225+,,,,,,,,,ES,ES,,0.0,,0,6.0,6.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,495,172,0.717948717948718,Aubergines,Cucumber,Naked,Naked,,,225+,,,,,,,,,,ES,ES,,10.0,,0,6.0,6.0
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,491,177,0.5512820512820512,Cucumber,Aubergines,Industry,Flowpack,,,,225+,,,,,,,,,ES,ES,10.0,0.0,,0,6.0,6.25
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,498,178,0.5303030303030303,Aubergines,Celery,Flow,,,,225+,16,,,,,,,,,ES,ES,,0.0,,0,6.25,10.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,508,184,0.9166666666666666,Onions,Onions,Red,Red,,,60-80,60-80,,,,,,,,,NL,NL,10.0,10.0,,0,6.95,6.95
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,507,183,0.9166666666666666,Onions,Onions,Red,Red,,,75-105,75-105,,,,,,,,,NL,NL,10.0,10.0,,0,8.3,8.3
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,499,179,0.5833333333333334,Celery,Celery,,,,,16,,,,,,,Carton Box,,,ES,ES,,1.0,,0,10.5,0.8
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,509,185,0.8333333333333334,Radish,Radish,,,,,G,G,,,,,,,,,NL,NL,,0.0,,0,15.5,15.5
2025-05-26T14:09:17.398805,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,510,186,0.9166666666666666,Radish,Radish,,,,,G,G,10x1kg,10x1kg,,,,,,,NL,NL,10.0,10.0,,0,16.0,16.0
2025-05-26T14:13:32.373713,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,496,168,0.8333333333333334,Aubergines,Aubergines,Naked,Naked,,,300+,300+,,,,,,,,,ES,ES,,0.0,,0,0.0,0.0
2025-05-26T14:13:32.373713,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,497,164,0.8333333333333334,Aubergines,Aubergines,Flow,Flowpack,,,175+,175+,,,,,,,,,ES,ES,,0.0,,0,0.0,0.0
2025-05-26T14:13:32.373713,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03,Cucumber | Aubergines | Courgette | Onions,500,165,0.8333333333333334,Celery,Celery,,,,,14,14,,,,,,,,,ES,ES,,0.0,,0,0.0,0.0
